age,gender,exp_name,problem_type,sub_type,val,bel,instruction,congruency,content,content_num,confidence_ratings,confidence_rt,experiment_status,pseudo_accuracy,real_accuracy,conf,endorse_rate,subj_id
20,Female,possibNecess1,Conditional,AC,PS,Unbelievable,Logic,incongruent,NickMaths,50,75,0.67,finished,0,1,conflict,0,Person_3
19,male ,possibNecess1,Conditional,AC,PW,Believable,Belief,incongruent,NickMaths,50,100,1.532245,finished,1,1,conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Unbelievable,Belief,congruent,AdenBooze,33,98,1.28943,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Believable,Logic,incongruent,WindKite,23,99,0.986,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Unbelievable,Belief,congruent,JackyHungry,14,60,1.358325,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Believable,Belief,incongruent,MirrorFall,12,75,1.401665,finished,1,1,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Unbelievable,Logic,congruent,ChipsFrozen,7,72,0.64498,finished,0,0,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Unbelievable,Belief,incongruent,WindKite,55,99,2.128815,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Believable,Belief,congruent,TeaSalt,21,99,0.90197,finished,1,1,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Believable,Logic,incongruent,CompHighend,41,99,0.792395,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Unbelievable,Belief,congruent,EvidenceVictim,30,62,0.93568,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Unbelievable,Logic,incongruent,SkyGrey,52,92,1.901865,finished,1,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Believable,Logic,incongruent,AndrewFat,3,96,1.37914,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Unbelievable,Logic,congruent,ChildMud,38,92,1.19268,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Believable,Belief,incongruent,LightDark,25,99,1.434595,finished,1,1,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Believable,Belief,congruent,TumorCancer,26,100,0.60256,finished,1,1,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Believable,Logic,incongruent,SirensEmergency,64,100,1.534635,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Unbelievable,Belief,incongruent,ArriveLate,29,100,1.006155,finished,1,1,conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Believable,Belief,incongruent,IntrovertExtrovert,63,98,0.55648,finished,0,0,conflict,0,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Believable,Belief,congruent,AirplaneCol,2,98,1.32676,finished,1,1,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Believable,Logic,congruent,EvidenceVictim,62,99,1.96799,finished,1,0,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Unbelievable,Belief,congruent,MeganPhone,48,100,1.635465,finished,0,0,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Believable,Belief,incongruent,ChildCry,5,100,1.427575,finished,1,1,conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Believable,Belief,congruent,ChildCry,37,98,1.460455,finished,1,1,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Unbelievable,Belief,incongruent,BearFish,36,96,0.53576,finished,1,1,conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Unbelievable,Belief,incongruent,EvidenceVictim,62,89,0.536675,finished,1,1,conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Believable,Logic,incongruent,MorningRooster,49,99,0.55472,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Believable,Logic,congruent,MirrorFall,12,95,1.252795,finished,1,1,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Believable,Belief,congruent,MeganPhone,16,91,0.757005,finished,0,0,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Unbelievable,Belief,congruent,TeaSalt,53,99,2.00693,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Unbelievable,Belief,congruent,ClockBroken,8,99,0.569665,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Believable,Belief,congruent,DogBark,42,99,0.505835,finished,1,1,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Unbelievable,Logic,congruent,ExpiredFood,28,56,2.353965,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Unbelievable,Belief,incongruent,DrivingTest,43,96,1.53478,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Believable,Logic,congruent,JohnSwim,47,99,1.485845,finished,1,0,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Believable,Logic,incongruent,DogBark,10,99,1.048585,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Unbelievable,Belief,incongruent,CompHighend,9,99,0.46959,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Believable,Logic,congruent,ChildCry,5,100,0.74561,finished,1,1,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Unbelievable,Logic,congruent,TumorCancer,58,100,0.521185,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Believable,Belief,incongruent,ChipsFrozen,39,97,1.773685,finished,1,1,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Unbelievable,Logic,incongruent,HamsterFood,13,99,0.88694,finished,0,0,conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Believable,Belief,incongruent,MirrorFall,44,48,1.65592,finished,1,1,conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Unbelievable,Logic,congruent,HealthyTeeth,56,61,1.893685,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Unbelievable,Logic,incongruent,IntrovertExtrovert,31,97,0.67235,finished,1,1,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Believable,Logic,congruent,WindKite,23,99,0.52224,finished,1,1,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Believable,Belief,congruent,LightDark,57,98,1.22428,finished,1,1,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Believable,Logic,congruent,AndrewFat,35,98,1.14851,finished,1,0,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Believable,Belief,congruent,Racehorse,51,97,0.8008,finished,1,1,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Unbelievable,Logic,congruent,JohnSwim,47,99,0.55864,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Believable,Logic,congruent,WindKite,55,94,0.766235,finished,1,0,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Unbelievable,Belief,congruent,BrakePedal,59,97,0.47666,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Unbelievable,Logic,congruent,SkyGrey,20,46,0.728385,finished,0,0,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Unbelievable,Logic,incongruent,MorningRooster,17,83,0.812015,finished,0,0,conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Unbelievable,Logic,incongruent,AndrewFat,35,82,0.629505,finished,1,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Unbelievable,Belief,incongruent,NickMaths,18,91,1.792825,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Unbelievable,Belief,congruent,Racehorse,19,93,0.702285,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Unbelievable,Logic,incongruent,ExpiredFood,60,56,1.123435,finished,1,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PW,Believable,Logic,incongruent,ClockBroken,40,98,0.5624,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Believable,Logic,congruent,AdenBooze,33,99,1.159165,finished,1,0,non_conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Unbelievable,Belief,incongruent,ChildMud,6,96,0.558375,finished,0,0,conflict,1,Person_4
19,male ,possibNecess1,Conditional,AC,PS,Unbelievable,Logic,incongruent,HamsterFood,45,90,0.959605,finished,0,1,conflict,0,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Unbelievable,Logic,congruent,JohnSwim,15,97,0.727375,finished,1,1,non_conflict,0,Person_4
19,male ,possibNecess1,Conditional,MP,Valid,Unbelievable,Logic,incongruent,AdenBooze,1,91,0.992285,finished,1,1,conflict,1,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Believable,Belief,incongruent,HealthyTeeth,24,24,3.91989,finished,0,0,conflict,0,Person_4
19,male ,possibNecess1,Conditional,MP,Invalid,Believable,Logic,incongruent,BrakePedal,27,97,1.12206,finished,1,1,conflict,0,Person_4
29,Female,possibNecess1,Conditional,AC,PW,Unbelievable,Belief,congruent,TreeOld,54,25,1.972305,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Believable,Logic,congruent,Racehorse,51,76,2.9431,finished,1,0,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Believable,Belief,congruent,AndrewFat,3,75,2.043015,finished,1,1,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Believable,Logic,incongruent,DogBark,42,20,1.58831,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Unbelievable,Belief,incongruent,MeganPhone,48,39,1.457995,finished,0,0,conflict,1,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Unbelievable,Belief,congruent,AdenBooze,1,30,3.774605,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Believable,Belief,incongruent,HamsterFood,45,19,1.44825,finished,0,0,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Unbelievable,Belief,congruent,ClockBroken,40,25,1.305695,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Believable,Belief,incongruent,DrivingTest,11,21,1.43738,finished,0,0,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Unbelievable,Logic,congruent,AdenBooze,33,15,1.062715,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Believable,Belief,congruent,TreeOld,22,75,4.99669,finished,1,1,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Unbelievable,Belief,incongruent,ChipsFrozen,7,9,2.01109,finished,0,0,conflict,1,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Believable,Belief,congruent,HealthyTeeth,56,25,1.454935,finished,1,1,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Unbelievable,Logic,incongruent,DrivingTest,43,25,1.171125,finished,0,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Unbelievable,Belief,incongruent,MorningRooster,17,20,1.453875,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Believable,Logic,incongruent,TumorCancer,58,24,1.421395,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Believable,Logic,congruent,TeaSalt,21,39,1.881335,finished,1,1,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Unbelievable,Belief,incongruent,Racehorse,51,35,2.15573,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Believable,Belief,congruent,CompHighend,41,34,1.2386,finished,1,1,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Believable,Logic,congruent,EvidenceVictim,30,70,1.61093,finished,1,1,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Believable,Logic,incongruent,MirrorFall,12,25,1.32089,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Believable,Logic,congruent,SirensEmergency,64,26,1.505175,finished,0,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Unbelievable,Logic,congruent,EvidenceVictim,62,25,1.305895,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Believable,Logic,incongruent,TumorCancer,26,25,1.076705,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Believable,Logic,incongruent,ChildCry,37,26,1.504585,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Unbelievable,Belief,congruent,LightDark,25,24,1.20462,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Believable,Belief,congruent,LightDark,57,65,2.79153,finished,1,1,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Believable,Belief,congruent,BearFish,36,65,1.404325,finished,1,1,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Unbelievable,Logic,congruent,MeganPhone,16,34,1.537535,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Believable,Belief,incongruent,WindKite,23,1,4.22079,finished,0,0,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Unbelievable,Logic,incongruent,HealthyTeeth,24,30,1.122835,finished,0,0,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Believable,Belief,incongruent,ExpiredFood,28,25,1.10496,finished,0,0,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Believable,Belief,congruent,SirensEmergency,32,66,1.838595,finished,1,1,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Believable,Belief,incongruent,TeaSalt,53,25,1.57647,finished,0,0,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Unbelievable,Belief,incongruent,IntrovertExtrovert,31,60,2.104815,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Unbelievable,Logic,incongruent,EvidenceVictim,30,61,1.305955,finished,1,1,conflict,1,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Unbelievable,Logic,incongruent,ExpiredFood,60,25,1.25588,finished,0,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Unbelievable,Logic,congruent,BrakePedal,27,24,1.454765,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Believable,Logic,congruent,JohnSwim,47,40,1.30622,finished,0,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Unbelievable,Logic,incongruent,JohnSwim,15,24,1.03227,finished,0,0,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Believable,Belief,incongruent,ChildCry,5,26,1.20677,finished,0,0,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Unbelievable,Logic,congruent,TeaSalt,21,25,2.23837,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Believable,Logic,incongruent,Racehorse,19,24,1.00561,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Believable,Logic,congruent,AndrewFat,3,29,2.37227,finished,0,0,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Unbelievable,Belief,congruent,NickMaths,18,24,1.11154,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Believable,Logic,incongruent,ChildMud,6,31,1.29351,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Unbelievable,Logic,congruent,BearFish,4,25,1.08829,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Unbelievable,Logic,congruent,SkyGrey,52,25,1.03721,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Believable,Belief,incongruent,ChildMud,38,25,1.4046,finished,0,0,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Believable,Logic,incongruent,MorningRooster,49,25,1.237825,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Unbelievable,Belief,congruent,JohnSwim,47,51,1.73793,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Invalid,Unbelievable,Belief,congruent,DogBark,10,49,1.054455,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Unbelievable,Belief,congruent,ArriveLate,61,51,1.0769,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Unbelievable,Logic,incongruent,WindKite,55,38,1.03896,finished,0,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Believable,Belief,congruent,JackyHungry,14,50,0.95844,finished,1,1,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Unbelievable,Belief,incongruent,AndrewFat,35,50,1.47377,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Unbelievable,Logic,incongruent,ClockBroken,8,35,1.038475,finished,0,0,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Unbelievable,Logic,incongruent,AirplaneCol,34,50,1.939295,finished,0,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Unbelievable,Belief,incongruent,BrakePedal,59,50,1.071945,finished,1,1,conflict,0,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Believable,Belief,incongruent,SirensEmergency,64,50,1.004355,finished,0,0,conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Believable,Logic,congruent,JackyHungry,14,50,1.222025,finished,1,1,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,AC,PS,Believable,Logic,congruent,ClockBroken,40,50,2.304465,finished,1,0,non_conflict,1,Person_5
29,Female,possibNecess1,Conditional,AC,PW,Unbelievable,Logic,congruent,MirrorFall,44,51,1.07355,finished,1,1,non_conflict,0,Person_5
29,Female,possibNecess1,Conditional,MP,Valid,Unbelievable,Belief,incongruent,CompHighend,9,50,0.9052,finished,0,0,conflict,1,Person_5
18,female,possibNecess1,Conditional,MP,Invalid,Unbelievable,Belief,congruent,MeganPhone,16,100,3.090435,finished,1,1,non_conflict,0,Person_6
18,female,possibNecess1,Conditional,MP,Valid,Unbelievable,Logic,incongruent,JohnSwim,15,100,3.32282,finished,1,1,conflict,1,Person_6
18,female,possibNecess1,Conditional,AC,PS,Unbelievable,Belief,incongruent,TreeOld,54,100,2.460995,finished,1,1,conflict,0,Person_6
18,female,possibNecess1,Conditional,MP,Valid,Believable,Belief,congruent,MorningRooster,17,100,1.817035,finished,1,1,non_conflict,1,Person_6
18,female,possibNecess1,Conditional,MP,Invalid,Believable,Logic,incongruent,SkyGrey,20,100,3.090295,finished,1,1,conflict,0,Person_6
18,female,possibNecess1,Conditional,AC,PS,Believable,Belief,congruent,AndrewFat,35,100,4.44014,finished,1,1,non_conflict,1,Person_6
18,female,possibNecess1,Conditional,AC,PS,Unbelievable,Logic,incongruent,WindKite,55,100,4.25583,finished,1,0,conflict,1,Person_6
18,female,possibNecess1,Conditional,AC,PS,Believable,Logic,congruent,AirplaneCol,34,100,2.112525,finished,1,0,non_conflict,1,Person_6
18,female,possibNecess1,Conditional,MP,Valid,Believable,Logic,congruent,JackyHungry,14,100,2.0215,finished,1,1,non_conflict,1,Person_6
18,female,possibNecess1,Conditional,MP,Invalid,Unbelievable,Logic,congruent,ChildMud,6,100,2.10605,finished,1,1,non_conflict,0,Person_6
18,female,possibNecess1,Conditional,MP,Valid,Believable,Logic,congruent,AirplaneCol,2,100,2.990505,finished,1,1,non_conflict,1,Person_6
18,female,possibNecess1,Conditional,MP,Invalid,Believable,Belief,incongruent,BrakePedal,27,100,2.172805,finished,0,0,conflict,0,Person_6
18,female,possibNecess1,Conditional,MP,Invalid,Unbelievable,Logic,congruent,DogBark,10,100,2.300035,finished,1,1,non_conflict,0,Person_6
18,female,possibNecess1,Conditional,AC,PS,Unbelievable,Logic,incongruent,ChildCry,37,100,2.42611,finished,1,0,conflict,1,Person_6
18,female,possibNecess1,Conditional,AC,PW,Unbelievable,Logic,congruent,DogBark,42,100,3.288105,finished,1,1,non_conflict,0,Person_6
18,female,possibNecess1,Conditional,AC,PW,Unbelievable,Belief,congruent,BearFish,36,75,5.54043,finished,1,1,non_conflict,0,Person_6
18,female,possibNecess1,Conditional,MP,Valid,Unbelievable,Belief,incongruent,ClockBroken,8,100,3.129715,finished,1,1,conflict,0,Person_6
18,female,possibNecess1,Conditional,AC,PW,Believable,Logic,incongruent,HamsterFood,45,100,2.650275,finished,1,1,conflict,0,Person_6
