random_number,exp_name,which_part,problem_type,sub_type,val,bel,instruction,congruency,content,content_num,final_response_rt,confidence_ratings,confidence_rt,pseudo_accuracy,real_accuracy,conf,endorse_rate,polarity,subj_id,total_duration,age,gender,ah4,crt,crt3,crt4,ah4_quant,ah4_verbal,cog_ability,cog_style
344470,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Belief,congruent,AdenBooze,17,1.198985,99,1.22375,1,1,non_conflict,1,Affirmation,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Logic,incongruent,JackyHungry,46,3.86614,99,2.42209,1,1,conflict,0,Denial,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Logic,incongruent,ChipsFrozen,23,1.082405,99,2.15484,1,0,conflict,1,Affirmation,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Belief,incongruent,HamsterFood,45,12.63181,100,0.95744,1,1,conflict,1,Denial,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Logic,congruent,MirrorFall,60,6.13262,100,0.710035,1,1,non_conflict,0,Denial,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Logic,incongruent,DrivingTest,27,5.1181,99,1.539285,1,0,conflict,1,Affirmation,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Logic,incongruent,ChildCry,5,0.915485,99,1.156815,1,1,conflict,1,Affirmation,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Logic,congruent,ClockBroken,24,4.48218,100,1.52463,1,1,non_conflict,0,Affirmation,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Belief,incongruent,ChildMud,6,7.49974,100,0.648835,1,1,conflict,1,Affirmation,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Determinate,MP,Valid,Believable,Logic,congruent,HamsterFood,13,11.581615,100,1.09436,1,1,non_conflict,1,Affirmation,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Logic,incongruent,Racehorse,36,1.33303,100,0.660815,1,1,conflict,0,Denial,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Logic,incongruent,MirrorFall,44,3.99866,100,0.87829,0,0,conflict,0,Denial,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
344470,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Belief,incongruent,JackyHungry,62,35.19734,100,1.480935,1,1,conflict,0,Denial,Person_55,3752,30,Male,43,6,3,3,22,21,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Logic,incongruent,AirplaneCol,34,4.549515,88,3.34759,1,1,conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Belief,incongruent,Racehorse,36,2.18282,100,3.01483,1,1,conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Logic,congruent,ClockBroken,56,6.64961,100,1.85848,1,1,non_conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Valid,Believable,Logic,congruent,ClockBroken,40,1.349585,100,2.10172,1,1,non_conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Logic,congruent,MeganPhone,48,5.9496,100,2.32582,1,1,non_conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Belief,congruent,MirrorFall,12,1.832795,100,2.17185,1,1,non_conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Belief,congruent,AndrewFat,19,3.299685,100,1.788625,1,1,non_conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Logic,incongruent,DogBark,26,1.44943,100,1.68851,0,1,conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Valid,Believable,Belief,congruent,HamsterFood,13,1.466365,100,2.08525,1,1,non_conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Belief,congruent,CompHighend,57,1.832855,100,1.978355,1,1,non_conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Belief,incongruent,CompHighend,25,4.599375,100,1.96836,1,1,conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Belief,incongruent,AdenBooze,33,6.983165,100,4.03271,1,1,conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Belief,incongruent,JackyHungry,62,4.432975,100,2.394485,1,1,conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Logic,congruent,HamsterFood,29,3.39966,100,3.057115,1,0,non_conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Logic,incongruent,MeganPhone,64,2.183015,100,5.06833,1,0,conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Belief,incongruent,CompHighend,41,4.44961,100,3.312165,1,1,conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Logic,incongruent,JohnSwim,15,1.649575,100,2.276495,1,1,conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Belief,congruent,AndrewFat,3,7.73299,100,3.475945,0,0,non_conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Belief,incongruent,ChipsFrozen,55,5.816275,100,3.569375,1,1,conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Logic,incongruent,CompHighend,9,3.26624,100,2.06221,1,1,conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Belief,incongruent,MeganPhone,16,3.866325,100,2.04943,1,1,conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Valid,Believable,Belief,congruent,ClockBroken,8,6.01625,100,3.52787,1,1,non_conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Valid,Believable,Belief,congruent,ChipsFrozen,39,1.31635,100,2.03549,1,1,non_conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Logic,incongruent,ChildCry,53,1.382935,100,2.528355,1,0,conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Logic,incongruent,MirrorFall,60,2.416335,100,2.764865,1,1,conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Logic,congruent,DogBark,10,1.132905,100,1.871975,1,1,non_conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Logic,congruent,AirplaneCol,18,0.931325,100,3.20347,1,0,non_conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Belief,incongruent,DrivingTest,59,1.699585,100,2.014435,1,1,conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Valid,Believable,Logic,congruent,AdenBooze,1,1.64937,100,1.616195,1,1,non_conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Logic,incongruent,AdenBooze,17,1.733015,100,1.46333,1,0,conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Valid,Believable,Logic,congruent,DrivingTest,43,1.48302,100,3.63899,1,1,non_conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Logic,congruent,JohnSwim,63,1.1663,100,1.869075,1,1,non_conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Belief,incongruent,ChipsFrozen,23,3.066325,100,1.974495,0,0,conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Logic,congruent,AdenBooze,49,1.24965,100,1.84156,1,0,non_conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Logic,incongruent,ChildMud,22,4.29959,100,3.10196,1,1,conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Logic,congruent,AndrewFat,35,3.31615,100,1.50163,1,1,non_conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Logic,congruent,DrivingTest,27,2.882945,100,1.710705,1,1,non_conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Logic,congruent,ChildCry,21,1.13297,100,1.26556,1,1,non_conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Logic,incongruent,ChildCry,5,0.74973,100,1.40168,1,1,conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Belief,incongruent,ChildMud,6,1.399405,100,1.24052,1,1,conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Logic,incongruent,MirrorFall,44,1.199455,100,1.95156,1,1,conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Belief,congruent,Racehorse,20,1.28285,100,1.649625,1,1,non_conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Valid,Believable,Belief,congruent,JackyHungry,46,4.499685,100,1.832835,1,1,non_conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Logic,incongruent,DogBark,42,1.36613,100,1.82953,1,1,conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Belief,incongruent,Racehorse,4,2.399655,100,1.38,1,1,conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Logic,congruent,DogBark,58,1.54948,100,1.77813,1,0,non_conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Logic,congruent,ChipsFrozen,7,1.166255,100,1.38635,1,1,non_conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Logic,incongruent,ChildMud,38,10.1497,100,1.73509,1,1,conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Logic,incongruent,AirplaneCol,50,1.049655,100,2.101515,1,1,conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Belief,congruent,HamsterFood,61,2.83299,100,1.427375,1,1,non_conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Belief,congruent,JohnSwim,47,1.34952,100,1.26542,1,1,non_conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Belief,incongruent,HamsterFood,45,2.949655,100,1.62155,1,1,conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Logic,incongruent,JohnSwim,31,2.266405,100,1.101645,1,1,conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Belief,congruent,MeganPhone,32,6.11614,100,1.25857,1,1,non_conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Belief,incongruent,DrivingTest,11,1.882955,100,1.38774,1,1,conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Belief,congruent,AndrewFat,51,11.582965,100,1.06445,0,0,non_conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Belief,congruent,ChildCry,37,2.182895,100,2.95692,1,1,non_conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Belief,incongruent,MirrorFall,28,1.716325,100,1.478325,1,1,conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Valid,Believable,Logic,congruent,JackyHungry,14,1.116325,100,1.10941,1,1,non_conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Belief,incongruent,ClockBroken,24,6.233065,100,1.224005,1,1,conflict,1,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Belief,congruent,ChildMud,54,3.19959,100,1.251815,1,1,non_conflict,0,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Belief,congruent,JackyHungry,30,2.01635,100,1.277675,1,1,non_conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Logic,incongruent,AirplaneCol,2,1.149675,100,1.054105,1,1,conflict,0,Affirmation,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
793330,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Belief,incongruent,Racehorse,52,2.29928,100,1.14131,1,1,conflict,1,Denial,Person_56,770,19,Male,58,4,2,2,29,29,high_ca,high_acs
693975,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Belief,incongruent,HamsterFood,29,5.166055,67,1.49873,0,0,conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Logic,incongruent,JackyHungry,30,5.949365,61,1.013975,0,1,conflict,0,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Belief,incongruent,ChipsFrozen,55,4.265105,50,2.048395,0,0,conflict,0,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Logic,incongruent,AndrewFat,35,17.20624,53,1.59669,1,1,conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Logic,congruent,JohnSwim,15,2.50004,70,1.462915,1,1,non_conflict,0,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Belief,congruent,AndrewFat,19,1.983115,64,1.09416,1,1,non_conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MT,Valid,Believable,Belief,congruent,Racehorse,36,3.664485,83,1.180745,1,1,non_conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Belief,congruent,ChildMud,38,1.665745,79,1.44641,1,1,non_conflict,0,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Belief,congruent,AndrewFat,3,2.647735,62,1.74673,0,0,non_conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Logic,congruent,DogBark,26,1.949105,74,1.347685,1,0,non_conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Logic,congruent,CompHighend,57,2.834985,78,0.74621,1,0,non_conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Belief,congruent,MeganPhone,32,7.73492,68,1.714875,1,1,non_conflict,0,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Belief,congruent,ClockBroken,56,3.016105,50,1.28145,1,1,non_conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Logic,congruent,AndrewFat,51,2.981325,72,3.531935,1,1,non_conflict,0,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Belief,incongruent,AdenBooze,17,3.43222,70,0.779975,1,1,conflict,0,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Belief,incongruent,AdenBooze,1,2.19713,69,0.94836,1,1,conflict,0,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Belief,incongruent,JackyHungry,62,4.13324,61,0.87755,1,1,conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Belief,incongruent,MeganPhone,16,3.632105,70,0.94801,1,1,conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MT,Invalid,Unbelievable,Belief,congruent,JohnSwim,47,3.299115,73,0.76346,1,1,non_conflict,0,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Valid,Believable,Logic,congruent,DrivingTest,11,3.23237,83,1.96407,1,1,non_conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,DA,PW,Believable,Logic,incongruent,AirplaneCol,50,3.11522,78,1.31208,0,0,conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Logic,incongruent,MeganPhone,48,4.11672,73,0.96219,0,0,conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Logic,incongruent,ChildMud,22,2.80002,77,0.892355,0,0,conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Logic,congruent,AirplaneCol,18,3.0654,80,2.13003,1,0,non_conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Belief,congruent,DrivingTest,59,2.26416,72,0.946255,1,1,non_conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,AC,PS,Unbelievable,Logic,incongruent,Racehorse,20,1.46433,82,1.44913,0,1,conflict,0,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Logic,incongruent,JackyHungry,46,2.18091,78,1.061775,0,0,conflict,0,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,AC,PW,Unbelievable,Logic,congruent,CompHighend,25,1.445485,56,2.46538,0,0,non_conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MT,Invalid,Believable,Belief,incongruent,DogBark,42,2.91242,80,0.6656,1,1,conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,DA,PW,Unbelievable,Belief,congruent,AdenBooze,49,2.43337,63,0.94802,1,1,non_conflict,0,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Logic,incongruent,DogBark,10,2.46631,79,2.413745,0,0,conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Logic,incongruent,HamsterFood,13,2.51403,76,0.780755,0,0,conflict,0,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,DA,PS,Believable,Logic,congruent,Racehorse,52,2.11594,73,1.93154,1,0,non_conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Valid,Believable,Belief,congruent,CompHighend,9,2.03302,83,0.62842,1,1,non_conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Belief,incongruent,ClockBroken,40,3.40029,85,0.898795,1,1,conflict,0,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,AC,PW,Believable,Belief,incongruent,ChildCry,21,1.496705,65,1.215725,1,1,conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Belief,incongruent,JackyHungry,14,1.799905,63,1.529045,1,1,conflict,0,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Invalid,Believable,Logic,incongruent,ClockBroken,8,1.816235,77,2.31665,0,0,conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,DA,PS,Unbelievable,Belief,incongruent,MeganPhone,64,3.68263,73,1.014315,1,1,conflict,0,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Valid,Unbelievable,Logic,incongruent,Racehorse,4,1.66585,45,1.764365,1,1,conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MT,Valid,Believable,Logic,congruent,ChildCry,37,2.14928,66,0.9294,1,1,non_conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Valid,Believable,Logic,congruent,AirplaneCol,2,4.567005,81,1.079775,1,1,non_conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Valid,Believable,Belief,congruent,ChildMud,6,3.95212,79,0.74077,1,1,non_conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MT,Valid,Unbelievable,Belief,incongruent,MirrorFall,44,4.364885,79,2.630475,0,0,conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Indeterminate,AC,PS,Believable,Belief,congruent,JohnSwim,31,1.764525,75,0.896545,1,1,non_conflict,1,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MP,Invalid,Unbelievable,Belief,congruent,MirrorFall,12,2.06476,76,2.29772,1,1,non_conflict,0,Affirmation,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
693975,possib_necess3,main_task,Determinate,MT,Valid,Believable,Belief,congruent,CompHighend,41,2.517,74,1.212655,1,1,non_conflict,1,Denial,Person_57,954,18,Female,39,1,1,0,20,19,low_ca,low_acs
